"property","title","description"
"dcmMultipleStoreAssociations","विविध संचय संपर्क","मिश्र दृष्टांतों के पुनःप्राप्ति में इस्तमाल हुए संचय संपर्कों की संख्या ।सी-स्टोर एस.सी.पी. (C-STORE SCP) से विशिष्ट संख्याएँ '<AETitle>:' उपसर्ग द्वारा निर्दिष्ट की जा सकती है ।यदि कॉन्फ़िगर न किया हो तो, सिर्फ एक संपर्क इस्तमाल होगा ।विशिष्ट आर्काइव नेटवर्क ए.इ. (AE) पे कॉन्फ़िगर्ड विविध संचय संपर्कों से पूरक हो सकते है ।"
"dcmExternalRetrieveAEDestination","बाहरी पुनःप्राप्ति ए.इ. (AE) गंतव्य","बाहरी पुनःप्राप्ति ए.इ. (AE) पे भेजे गए सी-मूव आर.क्यू. (C-MOVE RQs) अनुरोधों में मूव गंतव्य के रूप में सेट किए हुए सी-स्टोर एस.सी.पी. (C-STORE SCP) ए.इ. (AE) का नाम ।किसी आर्काइव नेटवर्क ए.इ. (AE) पे कॉन्फ़िगर किए गए मूल्यों से अधिलेखित किया जा सकता है ।"
"dcmXDSiImagingDocumentSourceAETitle","एक्स.डी.एस.-आई. (XDS-I) इमेजिंग दस्तावेज़ स्रोत ए.इ. (AE) का नाम","एक्स.डी.एस.-आई. (XDS-I) इमेजिंग दस्तावेज़ स्रोत से सम्बंधित स्थानीय अनुप्रयोग तत्व के ए.इ. (AE) का नाम ।"
"dcmQueueTasksFetchSize","कतार में कार्यों के प्राप्ति का माप","एक डेटाबेस ट्रांसेक्शन में पुनर्निर्धारित किए हुए या मिटाए गए या रद्द किए हुए कार्यों की अधिकतम संख्या ।"
"dcmRemapRetrieveURL","पुनःप्राप्ति यू.आर.एल. (URL) को फिरसे मूल्य दे","क्यू.आई.डी.ओ.-आर.एस. (QIDO-RS) और डब्ल्यू.ए.डी.ओ.-आर.एस. (WADO-RS) मेटाडेटा प्रतिक्रियाओं में पुनःप्राप्ति यू.आर.एल. (URL) को फिरसे मूल्य दे ।वैकल्पिक रूप से ""[<http-client-host>]"" उपसर्ग दिया जा सकता है ।उदाहरण के तौर पे : ""[cache-proxy]http://cache-proxy:8080"" ।यदि कॉन्फ़िगर न किया हो या निर्दिष्ट <http-client-host> से मेल नहीं मिलता हो तो, क्यू.आई.डी.ओ.-आर.एस. (QIDO-RS) और डब्ल्यू.ए.डी.ओ.-आर.एस. (WADO-RS) अनुरोध यू.आर.एल. (URL) के स्कीम और सर्वर अधिकार का इस्तमाल होगा ।"
"dcmProxyUpstreamURL","प्रॉक्सी अपस्ट्रीम यू.आर.एल. (URL)","अपस्ट्रीम एंडपॉइन्ट, जिसे प्रॉक्सी करना है, उसका यू.आर.एल. (URL)"
"dcmAudit2JsonFhirTemplateURI","ऑडिट से जे.एस.ओ.एन + एफ.एच.आई.आर (json+fhir) फर्मा यू.आर.आई. (URI)","ऑडिट संदेश को एफ.एच.आई.आर (FHIR) जे.एस.ओ.एन (JSON) संसाधन ऑडिट घटना में ट्रांसकोड करने के स्टाइलशीट के यू.आर.आई. (URI) को निर्दिष्ट करता है ।"
"dcmAudit2XmlFhirTemplateURI","ऑडिट से एक्स.एम.एल + एफ.एच.आई.आर (xml+fhir) फर्मा यू.आर.आई. (URI)","नऑडिट संदेश को एफ.एच.आई.आर (FHIR) एक्स.एम.एल (XML) संसाधन ऑडिट घटना में ट्रांसकोड करने के स्टाइलशीट के यू.आर.आई. (URI) को निर्दिष्ट करता है ।"
"dcmCopyMoveUpdatePolicy","कॉपी मूव अपडेट नीति","किसी स्टडी के दृष्टांतों को कॉपी या मूव करने पे गंतव्य स्टडी के गुणों पे लागू की गई नीति को निर्दिष्ट करता है ।किसी आर्काइव नेटवर्क ए.इ. (AE) पे कॉन्फ़िगर किए गए मूल्यों से अधिलेखित किया जा सकता है ।"
"dcmLinkMWLEntryUpdatePolicy","एम्.डब्ल्यू.एल. (MWL) एंट्री संयुक्ति अपडेट नीति","पहले से मौजूद स्टडी को संदर्भित करनेवाले एम्.डब्ल्यू.एल. (MWL) एंट्री के साथ दूसरे स्टडी के दृष्टांतों को संयुक्त करने पे स्टडी के गुणों पे लागू हुई अपडेट नीति को निर्दिष्ट करता है ।किसी आर्काइव नेटवर्क ए.इ. (AE) पे कॉन्फ़िगर किए गए मूल्यों से अधिलेखित किया जा सकता है ।"
"dcmStorageVerificationPolicy","स्टोरेज सिद्धकरण नीति","DB_RECORD_EXISTS: सिर्फ डेटाबेस के रेकॉर्ड्स के  मौजूदगी की जाँच करें, OBJECT_EXISTS: जाँच करें यदि दृष्टांत स्टोरेज सिस्टम पे मौजूद है, OBJECT_SIZE: स्टोरेज सिस्टम पे दृष्टांत के माप की जाँच करें, OBJECT_FETCH: स्टोरेज सिस्टम से दृष्टांत को प्राप्त करें, OBJECT_CHECKSUM: स्टोरेज सिस्टम पे दृष्टांत के चेकसम की पुनर्गणना करें, S3_MD5SUM: एस.३. (S3) स्टोरेज सिस्टम पे डाइकोम (DICOM) फ़ाइल के एम्.डी.५. (MD5) की जांच योग करें ।किसी आर्काइव नेटवर्क ए.इ. (AE) पे कॉन्फ़िगर किए गए मूल्यों से अधिलेखित किया जा सकता है ।"
"dcmStorageVerificationUpdateLocationStatus","स्टोरेज सिद्धकरण स्थान की स्थिती का अपडेट","स्टोरेज सिद्धकरण पे डेटाबेस में स्थान के रेकॉर्ड की स्थिती को अपडेट करने का संकेत करता है ।प्रभावशाली नहीं होगा, यदि 'स्टोरेज सिद्धकरण नीति' का मूल्य DB_RECORD_EXISTS है । यदि कॉन्फ़िगर नहीं किया है, तो कोई अपडेट नहीं होगा ।किसी आर्काइव नेटवर्क ए.इ. (AE) पे कॉन्फ़िगर किए गए मूल्यों से अधिलेखित किया जा सकता है ।"
"dcmStorageVerificationStorageID","स्टोरेज सिद्धकरण स्टोरेज की कई आई.डी. (IDs)","स्टोरेज सिद्धकरण की सफलता के लिए दृष्टांत का संचय किसी एक निर्दिष्ट स्टोरेज सिस्टम पे होने का संकेत करता है ।यदि कॉन्फ़िगर न किया हो तो, किसी भी स्टोरेज सिस्टम पे स्टोरेज सिद्धकरण की सफलता काफी है ।प्रभावशाली नहीं होगा, यदि 'स्टोरेज सिद्धकरण नीति' का मूल्य DB_RECORD_EXISTS है ।किसी आर्काइव नेटवर्क ए.इ. (AE) पे कॉन्फ़िगर किए गए मूल्यों से अधिलेखित किया जा सकता है ।"
"dcmStorageVerificationAETitle","स्टोरेज सिद्धकरण ए.इ. (AE) का नाम","स्टोरेज सिद्धकरण के लिए इस्तमाल हुए आर्काइव ए.इ. (AE) का नाम ।"
"dcmStorageVerificationBatchID","स्टोरेज सिद्धकरण बैच आई.डी. (ID)","अनुसूचक द्वारा सक्रीय किए स्टोरेज सिद्धकरण का बैच आई.डी. (ID) ।"
"dcmStorageVerificationInitialDelay","स्टोरेज सिद्धकरण प्राथमिक विलम्ब","आई.एस.ओ.-८६०१ (ISO-8601) कालावधि प्रारूप PnYnMnD or PnW में सीरीज के प्राप्ति पे उसके प्राथमिक स्टोरेज सिद्धकरण का विलम्ब ।किसी आर्काइव नेटवर्क ए.इ. (AE) पे कॉन्फ़िगर किए गए मूल्यों से अधिलेखित किया जा सकता है ।"
"dcmStorageVerificationPeriod","स्टोरेज सिद्धकरण अवधि","अवधि जिसमें प्रत्येक सीरीज की जाँच होगी ।यदि कॉन्फ़िगर नहीं किया है, तो प्रत्येक सीरीज के स्टोरेज को सिर्फ कॉन्फ़िगर्ड 'स्टोरेज सिद्धकरण प्राथमिक विलम्ब' पहुँचने पे जाँच होगी ।"
"dcmStorageVerificationMaxScheduled","अधिकतम अनुसूचित स्टोरेज सिद्धकरण","इस डिवाइस पे अनुसूचित स्टोरेज सिद्धकरण कार्यों की अधिकतम संख्या ।० के मूल्य से ज़्यादा सेट करें, यदि कार्यों को क्लस्टर के अन्य आर्काइव डिवाइसेस पे विभाजित करना हो ।"
"dcmStorageVerificationPollingInterval","स्टोरेज सिद्धकरण पोलिंग अंतराल","आई.एस.ओ.-८६०१ (ISO-8601) कालावधि प्रारूप PnDTnHnMnS में सीरीज के स्टोरेज सिद्धकरण का पोलिंग अंतराल ।"
"dcmStorageVerificationSchedule","स्टोरेज सिद्धकरण अनुसूची","निर्दिष्ट समय अनुसूची में स्टोरेज सिद्धकरण को सीमित करता है, इस प्रारूप में 'hour=[0-23] dayOfWeek=[0-6]' (0=Sunday) ।"
"dcmStorageVerificationFetchSize","स्टोरेज सिद्धकरण प्राप्ति का माप","एक डेटाबेस क्वेरी में प्राप्त हुए अनुसूचित किए हुए सीरीज के स्टोरेज सिद्धकरण की अधिकतम संख्या ।"
"dcmUpdateLocationStatusOnRetrieve","पुनःप्राप्ति पे स्थान की स्थिती का अपडेट","पुनःप्राप्ति पे स्टोरेज से दृष्टांतों की प्राप्ति असफल होने पे डेटाबेस में स्थान के रेकॉर्ड की स्थिती को 'MISSING_OBJECT' या 'FAILED_TO_FETCH_OBJECT' के मूल्य से अपडेट करने का संकेत करता है ।किसी आर्काइव नेटवर्क ए.इ. (AE) पे कॉन्फ़िगर किए गए मूल्यों से अधिलेखित किया जा सकता है ।"
"dcmStorageVerificationOnRetrieve","पुनःप्राप्ति पे स्टोरेज सिद्धकरण","पुनःप्राप्ति पे स्टोरेज से दृष्टांत के प्राप्ति में असफलताएँ हो तो सम्पूर्ण सीरीज के स्टोरेज सिद्धकरण को सक्रीय करने का संकेत करता है ।किसी आर्काइव नेटवर्क ए.इ. (AE) पे कॉन्फ़िगर किए गए मूल्यों से अधिलेखित किया जा सकता है ।"
"dcmCompressionAETitle","संपीड़न ए.इ. (AE) का नाम","विलंबित संपीडन में इस्तमाल हुए आर्काइव ए.इ. (AE) का नाम ।"
"dcmCompressionPollingInterval","संपीड़न पोलिंग अंतराल","आई.एस.ओ.-८६०१ (ISO-8601) कालावधि प्रारूप PnDTnHnMnS में सीरीज के संपीड़न का पोलिंग अंतराल ।"
"dcmCompressionThreads","संपीड़न थ्रेड्स","संपीड़न में इस्तमाल की गई थ्रेड्स की संख्या ।"
"dcmCompressionSchedule","संपीड़न अनुसूची","निर्दिष्ट समय अनुसूची में संपीड़न को सीमित करता है, इस प्रारूप में 'hour=[0-23] dayOfWeek=[0-6]' (0=Sunday) ।"
"dcmCompressionFetchSize","संपीड़न प्राप्ति का माप","एक डेटाबेस क्वेरी में प्राप्त हुए संपीडन के लिए सीरीज की अधिकतम संख्या ।"
"dcmDiffTaskProgressUpdateInterval","तुलना कार्य के प्रगति का अपडेट अंतराल","आई.एस.ओ.-८६०१ (ISO-8601) कालावधि प्रारूप PnDTnHnMnS में प्रगति की निगरानी के लिए जारी तुलना कार्यों को अपडेट करने का अंतराल; यदि कॉन्फ़िगर नहीं किया है, तो कोई अपडेट नहीं होगा ।"
"dcmPatientVerificationPDQServiceID","मरीज़ के रेकॉर्ड का सिद्धकरण के लिए पी.डी.क्यू. (PDQ) सेवा आई.डी. (ID)","मरीज़ जनसांख्यिकी का सिद्धकरण करने के लिए इस्तमाल हुए पी.डी.क्यू. (PDQ) सेवा का आई.डी. (ID) ।यदि कॉन्फ़िगर न किया हो तो, मरीज़ के रेकॉर्ड का सिद्धकरण नहीं होगा ।"
"dcmPatientVerificationPollingInterval","मरीज़ के रेकॉर्ड का सिद्धकरण के लिए पोलिंग अंतराल","आई.एस.ओ.-८६०१ (ISO-8601) कालावधि प्रारूप PnDTnHnMnS में मरीज़ के रेकॉर्ड का सिद्धकरण के लिए पोलिंग अंतराल ।यदि कॉन्फ़िगर न किया हो तो, मरीज़ के रेकॉर्ड का सिद्धकरण नहीं होगा ।"
"dcmPatientVerificationFetchSize","मरीज़ के रेकॉर्ड का सिद्धकरण के लिए प्राप्ति का माप","मरीज़ के रेकॉर्ड का सिद्धकरण के लिए एक डेटाबेस क्वेरी में प्राप्त हुए मरीज़ों के रेकॉर्ड्स की अधिकतम संख्या ।"
"dcmPatientVerificationAdjustIssuerOfPatientID","मरीज़ के रेकॉर्ड का सिद्धकरण के लिए मरीज़़ की आई.डी. (ID) का जारीकर्ता का समायोजन","मरीज़़ की आई.डी. (ID) के जारीकर्ता को पी.डी.क्यू. (PDQ) सेवा द्वारा वापस किए हुए मूल्य से समायोजन करने का संकेत करता है ।"
"dcmPatientVerificationPeriod","मरीज़ के रेकॉर्ड का सिद्धकरण के लिए विलम्ब","विलम्ब जिसमें मरीज़ जनसांख्यिकी का सिद्धकरण होगा ।यदि कॉन्फ़िगर न किया हो तो, जिन मरीज़ के रेकॉर्ड्स का सिद्धकरण पहले से हो चूका है, उन्हें फिरसे नहीं दोहराया जाएगा ।"
"dcmPatientVerificationPeriodOnNotFound","अनुपस्थित मरीज़ के रेकॉर्ड का सिद्धकरण के लिए विलम्ब","पिछले कोशिश में कॉन्फ़िगर्ड पी.डी.क्यू. (PDQ) सेवा से न प्राप्त हुए मरीज़ के रेकॉर्ड्स के लिए मरीज़ जनसांख्यिकी के पुनःपरीक्षण का विलम्ब ।यदि कॉन्फ़िगर न किया हो तो, पिछले कोशिश में न प्राप्त हुए मरीज़ के रेकॉर्ड्स के लिए मरीज़ के रेकॉर्ड के सिद्धकरण का पुनःपरीक्षण नहीं होगा ।"
"dcmPatientVerificationRetryInterval","मरीज़ के रेकॉर्ड का सिद्धकरण के पुनःपरीक्षण का अंतराल","आई.एस.ओ.-८६०१ (ISO-8601) कालावधि प्रारूप PnDTnHnMnS में 'मरीज़ के रेकॉर्ड का सिद्धकरण के पुनःपरीक्षण की अधिकतम संख्या' की सीमा पहुँचने तक कॉन्फ़िगर्ड 'मरीज़ के रेकॉर्ड का सिद्धकरण के लिए पी.डी.क्यू. (PDQ) सेवा आई.डी. (ID)' के पी.डी.क्यू. (PDQ) सेवा से असफल हुए मरीज़ जनसांख्यिकी का सिद्धकरण को पुनःपरीक्षण करने का पोलिंग अंतराल ।यदि कॉन्फ़िगर न किया हो तो, असफल हुए मरीज़ के रेकॉर्ड का सिद्धकरण के पुनःपरीक्षण की कोशिश नहीं की जाएगी ।"
"dcmPatientVerificationMaxRetries","मरीज़ के रेकॉर्ड का सिद्धकरण के पुनःपरीक्षण की अधिकतम संख्या","कॉन्फ़िगर्ड 'मरीज़ के रेकॉर्ड का सिद्धकरण के लिए पी.डी.क्यू. (PDQ) सेवा आई.डी. (ID)' के पी.डी.क्यू. (PDQ) सेवा से मरीज़ जनसांख्यिकी के सिद्धकरण के पुनःपरीक्षण की अधिकतम संख्या ।सिर्फ प्रभावशाली, यदि 'मरीज़ के रेकॉर्ड का सिद्धकरण के पुनःपरीक्षण का अंतराल' को निर्दिष्ट किया है ।-1 = हमेशा ।"
"dcmPatientVerificationMaxStaleness","मरीज़ के रेकॉर्ड का सिद्धकरण क अधिकतम पुरानापन","मरीज़ के दृष्टांतों के प्राप्ति पे मरीज़ जनसांख्यिकी के सिद्धकरण को फिरसे दोहराने का संकेत करता है, यदि पिछला सिद्धकरण निर्दिष्ट अंतराल से पहले हुआ हो ।यदि कॉन्फ़िगर न किया हो तो, दृष्टांतों के प्राप्ति पे मरीज़ के रेकॉर्ड के सिद्धकरण नहीं होगा ।"
"hl7ADTSendingApplication","एच.एल.७. (HL7) ए.डी.टी. (ADT) भेजनेवाला अनुप्रयोग","पूरे की गए मरीज़ के जानकारी के अपडेट को एच.एल.७. (HL7) ए.डी.टी. (ADT) संदेशों से बाहरी सिस्टम्स को सूचित करनेवाले भेजनेवाला अनुप्रयोग के अनुप्रयोग और सुविधा का नाम ।यदि कॉन्फ़िगर न किया हो तो, बाहरी सिस्टम्स को एच.एल.७. (HL7) ए.डी.टी. (ADT) संदेशों से सूचित नहीं किया जाएगा ।"
"hl7ADTReceivingApplication","एच.एल.७. (HL7) ए.डी.टी. (ADT) प्राप्ति अनुप्रयोग","पूरे की गए मरीज़ के जानकारी के अपडेट को एच.एल.७. (HL7) ए.डी.टी. (ADT) संदेशों से बाहरी सिस्टम्स को सूचित करनेवाले प्राप्ति अनुप्रयोग के अनुप्रयोग और सुविधा का नाम ।यदि कॉन्फ़िगर न किया हो तो, बाहरी सिस्टम्स को एच.एल.७. (HL7) ए.डी.टी. (ADT) संदेशों से सूचित नहीं किया जाएगा ।"
"hl7PSUSendingApplication","एच.एल.७. (HL7) प्रक्रिया स्थिति अपडेट भेजनेवाला अनुप्रयोग","एच.एल.७. (HL7) प्रक्रिया स्थिति अपडेट संदेश भेजनेवाले अनुप्रयोग के अनुप्रयोग और सुविधा का नाम ।यदि कॉन्फ़िगर न किया हो तो, एच.एल.७. (HL7) प्रक्रिया स्थिति अपडेट संदेश नहीं भेजा जाएगा ।किसी आर्काइव नेटवर्क ए.इ. (AE) पे कॉन्फ़िगर किए गए मूल्यों से अधिलेखित किया जा सकता है ।"
"hl7PSUReceivingApplication","एच.एल.७. (HL7) प्रक्रिया स्थिति अपडेट प्राप्ति अनुप्रयोग","एच.एल.७. (HL7) प्रक्रिया स्थिति अपडेट प्राप्त करनेवाले अनुप्रयोग के अनुप्रयोग और सुविधा का नाम ।किसी आर्काइव नेटवर्क ए.इ. (AE) पे कॉन्फ़िगर किए गए मूल्यों से अधिलेखित किया जा सकता है ।"
"hl7PSUDelay","एच.एल.७. (HL7) प्रक्रिया स्थिति अपडेट विलम्ब","आई.एस.ओ.-८६०१ (ISO-8601) कालावधि प्रारूप PnDTnHnMnS में विलम्ब जिसके बाद प्राप्त हुए स्टडी के लिए एच.एल.७. (HL7) प्रक्रिया स्थिति अपडेट संदेश को कॉन्फ़िगर्ड एच.एल.७. (HL7) संदेश प्राप्त करनेवाले सिस्टम्स पे भेजा जाएगा ।यदि कॉन्फ़िगर न किया हो तो, एच.एल.७. (HL7) प्रक्रिया स्थिति अपडेट प्राप्त हुए एम्.पी.पी.एस. (MPPS) द्वारा सक्रीय होगी ।किसी आर्काइव नेटवर्क ए.इ. (AE) पे कॉन्फ़िगर किए गए मूल्यों से अधिलेखित किया जा सकता है ।"
"hl7PSUConditions","एच.एल.७. (HL7) प्रक्रिया स्थिति अपडेट गुण नियम","प्राप्त हुए मिश्र दृष्टांत के गुणों पे नियमों के द्वारा कॉन्फ़िगर्ड 'एच.एल.७. (HL7) प्रक्रिया स्थिति अपडेट प्राप्ति अनुप्रयोगों' पे भेजे गए प्रक्रिया स्थिति अपडेट संदेश के अधिसूचना को सीमित करें, इस प्रारूप में (SendingHostname|SendingApplicationEntityTitle|ReceivingHostname|ReceivingApplicationEntityTitle|{attributeID})[!]={regEx} ।किसी आर्काइव नेटवर्क ए.इ. (AE) पे कॉन्फ़िगर किए गए मूल्यों से अधिलेखित किया जा सकता है ।"
"hl7PSUForRequestedProcedure","अनुरोधित प्रक्रिया के लिए एच.एल.७. (HL7) प्रक्रिया स्थिति अपडेट","मिलान स्टडी दृष्टांत यू.आई.डी. (UID) के अनुरोधित प्रक्रिया के अनुसूचित प्रक्रिया स्टेप्स (डेटाबेस में एम्.डब्ल्यू.एल. (MWL) आइटम्स) की मौजूदगी पे कॉन्फ़िगर्ड 'एच.एल.७. (HL7) प्रक्रिया स्थिति अपडेट प्राप्ति अनुप्रयोगों' पे भेजे गए प्रक्रिया स्थिति अपडेट संदेश के अधिसूचना को सीमित करें ।किसी आर्काइव नेटवर्क ए.इ. (AE) पे कॉन्फ़िगर किए गए मूल्यों से अधिलेखित किया जा सकता है ।"
"hl7PSURequestedProcedureID","एच.एल.७. (HL7) प्रक्रिया स्थिति अपडेट अनुरोधित प्रक्रिया का आई.डी. (ID)","अधिसूचना संदेश में अनुरोधित प्रक्रिया के आई.डी. (ID) का मूल्य, यदि मिलान स्टडी दृष्टांत यू.आई.डी. (UID) के अनुरोधित प्रक्रिया के अनुसूचित प्रक्रिया स्टेप्स (डेटाबेस में एम्.डब्ल्यू.एल. (MWL) आइटम्स) नहीं है ।प्राप्त हुए स्टडी में {<attributeID>} गुण के मूल्य से बदला जाएगा ।किसी आर्काइव नेटवर्क ए.इ. (AE) पे कॉन्फ़िगर किए गए मूल्यों से अधिलेखित किया जा सकता है ।"
"hl7PSUAccessionNumber","एच.एल.७. (HL7) प्रक्रिया स्थिति परिग्रहण संख्या","अधिसूचना संदेश में परिग्रहण संख्या का मूल्य, यदि मिलान स्टडी दृष्टांत यू.आई.डी. (UID) के अनुरोधित प्रक्रिया के अनुसूचित प्रक्रिया स्टेप्स (डेटाबेस में एम्.डब्ल्यू.एल. (MWL) आइटम्स) नहीं है ।प्राप्त हुए स्टडी में {<attributeID>} गुण के मूल्य से बदला जाएगा ।किसी आर्काइव नेटवर्क ए.इ. (AE) पे कॉन्फ़िगर किए गए मूल्यों से अधिलेखित किया जा सकता है ।"
"hl7PSUFillerOrderNumber","एच.एल.७. (HL7) प्रक्रिया स्थिति फिलर आर्डर संख्या","अधिसूचना संदेश में फिलर आर्डर संख्या का मूल्य, यदि मिलान स्टडी दृष्टांत यू.आई.डी. (UID) के अनुरोधित प्रक्रिया के अनुसूचित प्रक्रिया स्टेप्स (डेटाबेस में एम्.डब्ल्यू.एल. (MWL) आइटम्स) नहीं है ।प्राप्त हुए स्टडी में {<attributeID>} गुण के मूल्य से बदला जाएगा ।किसी आर्काइव नेटवर्क ए.इ. (AE) पे कॉन्फ़िगर किए गए मूल्यों से अधिलेखित किया जा सकता है ।"
"hl7PSUPlacerOrderNumber","एच.एल.७. (HL7) प्रक्रिया स्थिति प्लेसर आर्डर संख्या","अधिसूचना संदेश में प्लेसर आर्डर संख्या का मूल्य, यदि मिलान स्टडी दृष्टांत यू.आई.डी. (UID) के अनुरोधित प्रक्रिया के अनुसूचित प्रक्रिया स्टेप्स (डेटाबेस में एम्.डब्ल्यू.एल. (MWL) आइटम्स) नहीं है ।प्राप्त हुए स्टडी में {<attributeID>} गुण के मूल्य से बदला जाएगा ।किसी आर्काइव नेटवर्क ए.इ. (AE) पे कॉन्फ़िगर किए गए मूल्यों से अधिलेखित किया जा सकता है ।"
"hl7PSUMessageType","एच.एल.७. (HL7) प्रक्रिया स्थिति संदेश का प्रकार","एच.एल.७. (HL7) प्रक्रिया स्थिति अपडेट संदेश का प्रकार ।किसी आर्काइव नेटवर्क ए.इ. (AE) पे कॉन्फ़िगर किए गए मूल्यों से अधिलेखित किया जा सकता है ।"
"hl7PSUPIDPV1","एच.एल.७. (HL7) प्रक्रिया स्थिति अपडेट पी.आई.डी. (PID) पी.वी.१. (PV1)","एच.एल.७. (HL7) प्रक्रिया स्थिति अपडेट संदेश में मरीज़ की पहचान (PID) और मरीज़ की मुलाकात (PV1) सेग्मेंट्स को समावेश करने का संकेत करता है ।अन्तर्निहित रूप से समावेश होगा, यदि 'एच.एल.७. (HL7) प्रक्रिया स्थिति संदेश का प्रकार' का मूल्य ORU_R01 है ।किसी आर्काइव नेटवर्क ए.इ. (AE) पे कॉन्फ़िगर किए गए मूल्यों से अधिलेखित किया जा सकता है ।"
"hl7PSUMWL","एच.एल.७. (HL7) प्रक्रिया स्थिति अपडेट एम्.डब्ल्यू.एल. (MWL)","प्राप्त हुए स्टडी के लिए कॉन्फ़िगर्ड 'एच.एल.७. (HL7) प्रक्रिया स्थिति अपडेट विलम्ब' या प्राप्त हुए एम्.पी.पी.एस. (MPPS) के लिए कॉन्फ़िगर्ड 'एच.एल.७. (HL7) प्रक्रिया स्थिति अपडेट समयपाल' का मूल्य पहुँचने पर डेटाबेस में एम्.डब्ल्यू.एल. (MWL) आइटम्स की स्थिति को COMPLETED (संपूर्ण) के रूप में अपडेट करने को निर्दिष्ट करता है ।अन्तर्निहित रूप से 'हाँ' के तौर पे सेट होगा, यदि एच.एल.७. (HL7) संदेश प्राप्त करनेवाले सिस्टम्स को अधिसूचित करना कॉन्फ़िगर्ड है ।किसी आर्काइव नेटवर्क ए.इ. (AE) पे कॉन्फ़िगर किए गए मूल्यों से अधिलेखित किया जा सकता है ।"
"hl7PSUTimeout","एच.एल.७. (HL7) प्रक्रिया स्थिति अपडेट समयपाल","एम्.पी.पी.एस. (MPPS) में संदर्भित दृष्टांतों के प्राप्ति के इंतज़ार का आई.एस.ओ.-८६०१ (ISO-8601) कालावधि प्रारूप PnDTnHnMnS में समयपाल; यदि कॉन्फ़िगर न किया हो तो, हमेशा के लिए इंतज़ार करें ।किसी आर्काइव नेटवर्क ए.इ. (AE) पे कॉन्फ़िगर किए गए मूल्यों से अधिलेखित किया जा सकता है ।"
"hl7PSUOnTimeout","समयपाल पे एच.एल.७. (HL7) प्रक्रिया स्थिति अपडेट","एम्.पी.पी.एस. (MPPS) में संदर्भित दृष्टांतों के प्राप्ति के इंतज़ार के समयपाल की सीमा पार होने पे एच.एल.७. (HL7) प्रक्रिया स्थिति अपडेट संदेश भेजने का निर्दिष्ट करता है ।किसी आर्काइव नेटवर्क ए.इ. (AE) पे कॉन्फ़िगर किए गए मूल्यों से अधिलेखित किया जा सकता है ।"
"hl7PSUTaskPollingInterval","एच.एल.७. (HL7) प्रक्रिया स्थिति अपडेट कार्य पोलिंग अंतराल","आई.एस.ओ.-८६०१ (ISO-8601) कालावधि प्रारूप PnDTnHnMnS में एच.एल.७. (HL7) प्रक्रिया स्थिति अपडेट कार्यों का पोलिंग अंतराल ।यदि कॉन्फ़िगर न किया हो तो, एच.एल.७. (HL7) प्रक्रिया स्थिति अपडेट नहीं होगी ।"
"hl7PSUTaskFetchSize","एच.एल.७. (HL7) प्रक्रिया स्थिति अपडेट कार्यों के प्राप्ति का माप","एक डेटाबेस क्वेरी में प्राप्त हुए एच.एल.७. (HL7) प्रक्रिया स्थिति अपडेट कार्यों की अधिकतम संख्या ।"
"hl7TrackChangedPatientID","एच.एल.७. (HL7) बदले हुए मरीज़ के आई.डी. (ID) को ट्रैक करें","एच.एल.७. (HL7) ए.डी.टी^ए.४७ (ADT^A47) संदेश या रेस्ट्फुल मरीज़ के रेकॉर्ड का अपडेट सेवा द्वारा मरीज़ के आई.डी. (ID) के बदलाव पे पिछले मरीज़ के आई.डी. (ID) का ट्रैक रखना काबिल करें ।"
"dcmAuditSoftwareConfigurationVerbose","ऑडिट सॉफ्टवेयर विन्यास शब्दाडंबरपूर्ण","एल.डेप (LDAP) में चाइल्ड ऑब्जेक्ट्स और निर्माण किए हुए ऑब्जेक्ट्स के गुणों को सॉफ्टवेयर विन्यास ऑडिट संदेश में समावेश करने को निर्दिष्ट करता है ।"
"hl7UseNullValue","एच.एल.७. (HL7) अनुपस्थित मूल्य का इस्तमाल","एच.एल.७. (HL7) संस्करण २ अनुपस्थित मूल्यों को (सेगमेंट फील्ड में |""""| इस तरह निर्दिष्ट होंगे) भेजे गए एच.एल.७. (HL7) संदेशों में अनुपस्थित या खाली तत्त्व गुणों के लिए इस्तमाल किया जाएगा यह निर्दिष्ट करता है ।दूरवर्ती एच.एल.७. (HL7) अनुप्रयोग पे तत्त्व गुणों को अस्त न करने के लिए जरूरी है ।किसी आर्काइव एच.एल.७. (HL7) अनुप्रयोग पे कॉन्फ़िगर किए गए मूल्यों से अधिलेखित किया जा सकता है ।"
"hl7VeterinaryUsePatientName","एच.एल.७. (HL7) पशुचिकित्सा - मरीज़ के नाम का इस्तमाल","एच.एल.७. (HL7) पी.आई.डी. (PID) फ़ील्ड्स से डाइकोम (DICOM) गुणों के मैपिंग में मरीज़ों के नामों के पशुचिकित्सक उपयोग को मजबूर करने का संकेत करता है: डाइकोम (DICOM) मरीज़ के नाम के लिए PID.5 के सिर्फ पहले २ कम्पोनेंट का उपयोग करें; यदि PID.5 में सिर्फ १ कम्पोनेंट हो तो उसे दिए गए नाम में इस्तमाल करें, और PID.9 के पहले कम्पोनेंट को उपनाम में इस्तमाल करें ।किसी आर्काइव एच.एल.७. (HL7) अनुप्रयोग पे कॉन्फ़िगर किए गए मूल्यों से अधिलेखित किया जा सकता है ।"
